NumRoom,Price,NumBathroom,NumParkingSpots,BuildingArea,Suburb_encoded,TypeOfHome_encoded
2,400000.0,1.0,2.0,77.53939266078314,103,2
5,1400000.0,3.0,2.0,320.0,103,0
5,2168000.0,5.0,2.0,395.0,103,0
4,1430000.0,2.0,2.0,170.0,103,0
4,1250000.0,2.0,2.0,220.04807893189198,103,0
3,772000.0,2.0,1.0,109.0,103,2
4,2000000.0,3.0,2.0,263.356651250425,103,0
3,1300000.0,1.0,2.0,127.13944963707104,103,0
4,1468000.0,2.0,2.0,170.0,103,0
3,1275000.0,1.0,1.0,127.13944963707104,103,0
4,1200000.0,1.0,2.0,176.73950661335894,103,0
3,655000.0,2.0,2.0,170.4480219556041,103,2
3,1310000.0,1.0,2.0,127.13944963707104,103,0
4,753000.0,1.0,1.0,105.0,103,2
4,1250000.0,2.0,3.0,220.04807893189198,103,0
2,1140000.0,1.0,1.0,77.53939266078314,103,0
3,1180000.0,1.0,2.0,127.13944963707104,103,0
3,746000.0,2.0,2.0,106.0,103,1
3,1485000.0,2.0,2.0,140.0,103,0
3,1190000.0,1.0,1.0,140.0,103,0
3,900000.0,2.0,2.0,150.0,103,0
3,1250000.0,2.0,1.0,150.0,103,0
3,1030000.0,1.0,1.0,100.0,103,0
4,985000.0,2.0,2.0,160.0,103,1
3,1300000.0,1.0,2.0,119.0,103,0
2,522500.0,1.0,1.0,77.53939266078314,103,2
5,1510000.0,2.0,2.0,269.64813590817994,103,0
4,1460000.0,2.0,2.0,220.04807893189198,103,0
3,958000.0,2.0,2.0,170.4480219556041,103,0
4,1462500.0,3.0,2.0,160.0,103,0
3,1430000.0,1.0,2.0,127.13944963707104,103,0
4,1350000.0,3.0,2.0,263.356651250425,103,1
3,1250000.0,2.0,2.0,195.0,103,0
4,1460800.0,3.0,2.0,305.0,103,0
3,1152500.0,2.0,2.0,129.0,103,0
5,1650000.0,4.0,2.0,429.0,103,0
3,1474000.0,2.0,2.0,170.4480219556041,103,0
3,800000.0,2.0,2.0,170.4480219556041,103,2
3,1391000.0,1.0,1.0,175.0,103,0
2,452000.0,1.0,1.0,68.0,103,2
5,1322000.0,1.0,0.0,226.33956358964681,103,0
3,1102200.0,2.0,2.0,175.0,103,1
4,1401000.0,3.0,2.0,261.0,103,0
4,1782000.0,3.0,3.0,306.0,103,0
3,735000.0,1.0,1.0,127.13944963707104,103,2
4,1520000.0,3.0,2.0,275.0,103,0
3,990000.0,1.0,1.0,127.13944963707104,103,0
3,1020000.0,1.0,2.0,127.13944963707104,103,0
3,878000.0,2.0,2.0,163.0,103,0
4,973500.0,2.0,2.0,160.0,103,1
3,751800.0,1.0,2.0,120.0,103,2
3,1100000.0,2.0,2.0,169.0,103,0
3,1202000.0,2.0,2.0,150.0,103,0
3,1362000.0,1.0,2.0,132.0,103,0
4,1810000.0,2.0,4.0,240.0,103,0
3,826000.0,1.0,4.0,278.0,103,0
3,900000.0,3.0,2.0,213.75659427413714,103,0
3,888000.0,2.0,1.0,170.4480219556041,103,1
5,1901000.0,2.0,2.0,225.0,108,0
4,1650000.0,3.0,2.0,327.0,108,0
3,1816000.0,1.0,2.0,180.0,108,0
2,525000.0,1.0,1.0,70.0,108,2
4,2050000.0,3.0,2.0,290.0,108,0
5,1930000.0,2.0,1.0,236.0,108,0
2,2850000.0,1.0,1.0,77.53939266078314,108,0
4,2600000.0,2.0,3.0,322.0,108,0
2,600000.0,1.0,1.0,95.0,108,2
3,1601000.0,1.0,1.0,136.0,108,0
3,1100000.0,2.0,1.0,300.0,108,0
4,2550000.0,2.0,2.0,478.0,108,0
3,1190000.0,2.0,2.0,148.0,108,2
4,2012000.0,3.0,2.0,245.0,108,0
4,2309000.0,3.0,2.0,291.0,108,0
2,900000.0,1.0,2.0,110.0,111,0
3,1625000.0,2.0,2.0,181.0,111,0
2,906000.0,1.0,1.0,77.53939266078314,111,0
4,1100000.0,2.0,0.0,159.0,111,0
2,930000.0,1.0,1.0,77.53939266078314,111,2
3,1755000.0,2.0,1.0,173.0,111,0
4,1400000.0,1.0,1.0,150.0,111,0
3,1240000.0,2.0,2.0,123.0,111,2
2,700000.0,1.0,2.0,92.0,111,2
2,591000.0,1.0,1.0,62.0,111,2
2,537000.0,1.0,1.0,79.0,111,2
3,1805000.0,2.0,1.0,170.4480219556041,111,0
3,800000.0,2.0,2.0,112.0,111,0
3,965000.0,1.0,2.0,119.0,111,0
2,1160000.0,2.0,2.0,137.0,111,0
3,820000.0,2.0,2.0,3.0,111,1
4,2600000.0,2.0,2.0,184.0,111,0
2,900000.0,1.0,1.0,77.53939266078314,111,0
3,1390000.0,1.0,2.0,102.0,111,0
3,1071000.0,2.0,2.0,125.0,111,1
3,1800000.0,2.0,2.0,181.0,111,0
3,2345000.0,2.0,1.0,204.0,111,0
2,741000.0,1.0,1.0,1561.0,111,2
2,626000.0,1.0,1.0,100.0,111,2
3,2160000.0,1.0,1.0,185.0,111,0
4,3000000.0,2.0,2.0,204.0,111,0
3,1500000.0,2.0,0.0,170.4480219556041,111,0
4,1650000.0,3.0,2.0,185.0,111,0
3,850000.0,2.0,2.0,142.0,111,1
3,1750000.0,2.0,2.0,207.0,111,0
3,1450000.0,1.0,2.0,108.0,111,0
4,2806000.0,3.0,2.0,255.0,111,0
3,782000.0,1.0,1.0,95.0,111,2
4,1007000.0,2.0,2.0,200.0,111,0
4,1450000.0,2.0,2.0,192.0,111,0
2,500000.0,1.0,1.0,59.0,111,2
4,2600000.0,3.0,2.0,273.0,111,0
2,895000.0,1.0,1.0,81.0,111,0
2,751000.0,2.0,1.0,120.8479649793162,111,1
4,2050000.0,3.0,2.0,270.0,111,0
3,1605000.0,1.0,1.0,152.0,111,0
2,410000.0,0.0,0.0,34.230820342250084,111,2
2,577000.0,1.0,0.0,77.53939266078314,111,2
1,520000.0,1.0,1.0,51.0,114,2
3,1350000.0,2.0,2.0,170.4480219556041,114,1
1,392500.0,1.0,0.0,27.939335684495248,114,2
2,507000.0,1.0,1.0,79.0,114,2
2,525000.0,1.0,1.0,83.0,114,2
3,2116000.0,1.0,2.0,127.13944963707104,114,0
2,750000.0,1.0,1.0,71.0,114,2
1,510000.0,1.0,1.0,60.0,114,2
2,599999.0,1.0,0.0,77.53939266078314,114,2
1,300000.0,1.0,0.0,33.0,114,2
3,1395000.0,2.0,1.0,126.0,114,1
2,855000.0,1.0,1.0,85.0,114,2
2,1050000.0,2.0,2.0,120.8479649793162,114,2
2,955000.0,1.0,1.0,77.53939266078314,114,2
2,680000.0,1.0,1.0,77.53939266078314,114,2
3,1911000.0,1.0,2.0,127.13944963707104,114,0
2,790000.0,1.0,2.0,85.0,114,2
2,550000.0,1.0,1.0,68.0,114,2
1,357000.0,1.0,1.0,50.0,114,2
2,685000.0,1.0,1.0,77.53939266078314,114,2
2,1210000.0,1.0,0.0,92.0,114,0
2,825000.0,1.0,2.0,86.0,114,2
3,1050000.0,1.0,0.0,138.0,114,0
2,632000.0,1.0,1.0,54.0,114,2
2,582500.0,1.0,1.0,77.53939266078314,114,2
1,485000.0,1.0,1.0,43.0,114,2
2,660000.0,2.0,1.0,120.8479649793162,114,2
2,575000.0,1.0,0.0,57.0,114,2
2,590000.0,1.0,1.0,77.0,114,2
3,1238000.0,2.0,1.0,119.0,114,0
2,640000.0,1.0,1.0,77.53939266078314,114,2
2,510000.0,1.0,1.0,62.0,114,2
2,717000.0,1.0,1.0,77.53939266078314,114,2
4,1875000.0,2.0,0.0,173.0,114,0
2,1180000.0,1.0,0.0,77.53939266078314,114,0
3,780000.0,1.0,1.0,100.0,114,2
3,878500.0,2.0,1.0,122.0,114,0
3,3572000.0,2.0,6.0,207.0,114,0
2,1015000.0,1.0,2.0,77.53939266078314,114,2
3,940000.0,1.0,1.0,127.13944963707104,114,1
2,630000.0,1.0,1.0,77.53939266078314,114,2
3,1700000.0,2.0,2.0,170.4480219556041,114,0
2,686000.0,1.0,1.0,77.53939266078314,114,2
2,560000.0,1.0,0.0,70.0,114,2
2,765000.0,1.0,0.0,88.0,114,2
2,670000.0,2.0,1.0,84.0,114,2
3,1625000.0,2.0,1.0,133.0,114,0
2,1122000.0,2.0,1.0,104.0,114,2
2,559000.0,1.0,1.0,77.53939266078314,114,2
1,369000.0,1.0,1.0,27.939335684495248,114,2
2,525500.0,1.0,1.0,77.53939266078314,114,2
4,2400000.0,2.0,2.0,185.0,114,0
2,655000.0,1.0,1.0,70.0,114,2
2,684000.0,1.0,0.0,98.0,114,2
1,451000.0,1.0,1.0,27.939335684495248,114,2
2,500000.0,1.0,1.0,63.0,114,2
2,680000.0,1.0,1.0,67.0,114,2
2,600000.0,1.0,1.0,75.0,114,2
1,370000.0,1.0,1.0,51.0,114,2
2,612000.0,1.0,1.0,77.53939266078314,114,2
3,1561000.0,2.0,0.0,170.4480219556041,114,0
1,390000.0,1.0,1.0,47.0,114,2
1,313000.0,1.0,1.0,27.939335684495248,114,2
2,630000.0,1.0,1.0,70.0,114,2
3,1675000.0,1.0,1.0,127.13944963707104,114,0
1,470000.0,1.0,1.0,27.939335684495248,114,2
2,640000.0,1.0,0.0,80.0,114,2
2,932000.0,2.0,1.0,110.0,114,2
2,645000.0,1.0,1.0,75.0,114,2
1,347000.0,1.0,1.0,37.0,114,2
2,875000.0,1.0,1.0,83.0,114,2
2,582500.0,1.0,1.0,65.0,114,2
2,570000.0,1.0,1.0,50.0,114,2
4,1875000.0,3.0,0.0,211.0,114,0
1,326000.0,1.0,1.0,27.939335684495248,114,2
1,340000.0,1.0,1.0,42.0,114,2
4,2200000.0,3.0,2.0,218.0,114,0
2,687500.0,1.0,1.0,69.0,114,2
2,730000.0,1.0,1.0,85.0,114,2
2,526000.0,1.0,0.0,47.0,114,2
3,920000.0,2.0,2.0,18.0,114,1
3,1830000.0,2.0,2.0,162.0,114,0
2,572500.0,2.0,1.0,120.8479649793162,114,2
3,1925000.0,1.0,1.0,127.13944963707104,114,0
3,1425000.0,2.0,2.0,147.0,118,0
2,660000.0,1.0,1.0,113.0,118,2
2,550000.0,1.0,1.0,83.0,118,2
3,980000.0,1.0,1.0,127.13944963707104,118,0
3,1295000.0,1.0,3.0,105.0,118,0
4,1900000.0,1.0,2.0,176.73950661335894,118,0
2,595000.0,1.0,2.0,89.0,118,1
3,911000.0,2.0,2.0,98.0,118,0
4,900000.0,2.0,1.0,210.0,118,0
2,645000.0,1.0,1.0,76.0,118,2
4,1965000.0,2.0,4.0,220.04807893189198,118,0
3,840000.0,2.0,1.0,170.4480219556041,118,2
2,702500.0,1.0,1.0,77.0,118,2
3,960000.0,1.0,2.0,106.0,118,0
4,1670000.0,2.0,1.0,183.0,118,0
3,1100000.0,2.0,1.0,257.0,118,0
4,1800000.0,2.0,2.0,215.0,118,0
4,1250000.0,3.0,2.0,267.0,118,1
3,1365000.0,1.0,1.0,127.13944963707104,118,0
2,1130000.0,1.0,1.0,100.0,118,0
2,370000.0,1.0,3.0,55.0,118,2
3,1467000.0,2.0,2.0,171.0,118,0
2,1315000.0,1.0,0.0,77.53939266078314,118,0
3,2390000.0,1.0,1.0,127.13944963707104,118,0
3,1240000.0,2.0,2.0,170.4480219556041,118,0
2,456000.0,1.0,0.0,77.53939266078314,118,2
5,2800000.0,4.0,6.0,378.0,118,0
1,325000.0,1.0,1.0,27.939335684495248,118,2
2,521000.0,1.0,1.0,77.53939266078314,118,2
2,645000.0,1.0,1.0,77.53939266078314,118,2
4,1160000.0,3.0,2.0,217.0,118,0
2,445000.0,1.0,1.0,77.53939266078314,118,2
6,2620000.0,4.0,2.0,355.0,118,0
3,1226000.0,1.0,3.0,125.0,118,0
3,825000.0,1.0,3.0,127.13944963707104,118,0
4,1402000.0,2.0,1.0,193.0,118,0
3,897000.0,1.0,2.0,127.13944963707104,118,0
3,1240000.0,1.0,1.0,127.13944963707104,118,0
3,1990000.0,2.0,2.0,170.4480219556041,118,0
3,855000.0,1.0,2.0,116.0,118,0
4,1775000.0,2.0,2.0,220.04807893189198,118,0
2,411000.0,1.0,1.0,77.53939266078314,118,2
4,1275000.0,2.0,2.0,160.0,118,0
5,1800000.0,2.0,2.0,269.64813590817994,118,0
4,1590000.0,3.0,1.0,272.0,118,0
2,606000.0,1.0,2.0,93.0,118,2
3,1385000.0,2.0,1.0,137.0,118,0
3,650000.0,2.0,1.0,129.0,118,1
2,460000.0,1.0,1.0,72.0,118,2
3,1000000.0,2.0,1.0,224.0,118,1
2,520000.0,1.0,2.0,73.0,118,2
2,585000.0,1.0,1.0,77.53939266078314,118,2
4,1295000.0,2.0,2.0,220.04807893189198,118,0
3,720000.0,1.0,2.0,142.0,118,1
2,732500.0,1.0,1.0,77.53939266078314,118,0
4,1635000.0,1.0,2.0,227.0,118,0
2,485000.0,1.0,1.0,73.0,118,2
3,980000.0,1.0,3.0,127.13944963707104,118,0
3,840000.0,2.0,2.0,170.4480219556041,118,2
2,1001000.0,1.0,2.0,77.53939266078314,118,0
3,891000.0,2.0,1.0,170.4480219556041,118,2
2,800000.0,1.0,2.0,77.53939266078314,118,2
5,1575000.0,3.0,2.0,454.0,118,0
1,280000.0,1.0,1.0,49.0,118,2
4,1467000.0,2.0,1.0,145.0,118,0
3,770000.0,1.0,0.0,127.13944963707104,118,0
2,446000.0,1.0,1.0,77.53939266078314,118,2
2,890000.0,1.0,1.0,108.0,118,0
2,870000.0,1.0,2.0,120.0,118,0
4,1500000.0,2.0,2.0,220.04807893189198,118,0
3,1266000.0,1.0,2.0,127.13944963707104,118,0
3,1134000.0,1.0,1.0,114.0,118,0
5,1756000.0,2.0,5.0,269.64813590817994,118,0
1,320500.0,1.0,1.0,52.0,118,2
2,650000.0,1.0,1.0,77.53939266078314,118,2
2,1065000.0,1.0,2.0,143.0,118,0
2,667000.0,1.0,1.0,77.53939266078314,118,2
4,1610000.0,2.0,2.0,250.0,118,0
3,1695000.0,1.0,3.0,127.13944963707104,118,0
2,930000.0,1.0,2.0,107.0,118,0
4,1870000.0,1.0,1.0,176.73950661335894,118,0
2,395000.0,1.0,1.0,68.0,118,2
4,1726000.0,2.0,2.0,220.04807893189198,118,0
3,1050000.0,1.0,1.0,127.13944963707104,118,0
3,1470000.0,1.0,1.0,120.0,118,0
3,801500.0,1.0,1.0,127.13944963707104,118,0
2,480000.0,1.0,1.0,77.53939266078314,118,2
3,1475000.0,1.0,2.0,127.13944963707104,118,0
3,750000.0,1.0,1.0,145.0,118,1
2,390000.0,1.0,1.0,66.0,118,2
2,453000.0,1.0,1.0,77.53939266078314,118,2
4,1170000.0,2.0,2.0,180.0,118,2
4,1600000.0,3.0,1.0,218.0,118,0
4,1535000.0,1.0,2.0,227.0,118,0
3,1400000.0,2.0,2.0,170.4480219556041,118,0
2,435000.0,1.0,1.0,66.0,118,2
2,457000.0,1.0,1.0,77.53939266078314,118,2
3,1460000.0,2.0,1.0,138.0,118,0
2,736000.0,1.0,1.0,106.0,118,2
2,405000.0,1.0,1.0,77.53939266078314,118,2
2,450000.0,1.0,1.0,65.0,118,2
2,740000.0,1.0,1.0,104.0,118,2
2,691000.0,1.0,1.0,80.0,118,2
2,370000.0,1.0,0.0,77.53939266078314,118,2
4,2355000.0,2.0,3.0,273.0,118,0
2,1255000.0,1.0,1.0,77.53939266078314,118,0
4,1560000.0,1.0,2.0,176.73950661335894,118,0
3,1330000.0,1.0,4.0,127.13944963707104,118,0
3,1625000.0,2.0,1.0,165.0,118,0
3,1150000.0,1.0,0.0,145.0,118,0
3,1085000.0,1.0,1.0,127.13944963707104,118,0
6,1800000.0,2.0,2.0,319.2481928844678,118,0
2,360000.0,1.0,1.0,68.0,118,2
2,645000.0,1.0,1.0,88.0,118,2
1,250000.0,1.0,1.0,125.0,118,2
3,1630000.0,2.0,2.0,170.4480219556041,118,0
3,850000.0,2.0,1.0,170.4480219556041,118,0
3,872000.0,1.0,1.0,135.0,118,2
3,935000.0,2.0,2.0,170.4480219556041,118,1
2,630000.0,1.0,1.0,83.0,118,2
2,440000.0,1.0,1.0,77.0,118,2
5,1811000.0,3.0,2.0,284.0,118,0
3,1500000.0,2.0,3.0,190.0,118,0
3,1290000.0,1.0,2.0,127.13944963707104,118,0
3,1045000.0,1.0,1.0,127.13944963707104,118,0
3,1290000.0,1.0,1.0,132.0,118,0
2,953000.0,1.0,1.0,77.53939266078314,118,0
3,1100000.0,1.0,2.0,700.0,118,0
3,820000.0,1.0,1.0,127.13944963707104,118,2
4,1270000.0,2.0,2.0,266.0,118,0
3,1445000.0,2.0,1.0,168.0,118,0
4,1113000.0,1.0,2.0,127.0,118,0
2,370000.0,1.0,1.0,59.0,118,2
3,1505000.0,2.0,2.0,170.4480219556041,118,0
2,590000.0,1.0,1.0,77.53939266078314,118,1
2,396000.0,1.0,1.0,56.0,119,2
3,1580000.0,2.0,2.0,170.4480219556041,119,0
2,393000.0,1.0,1.0,77.53939266078314,119,2
1,260000.0,1.0,1.0,27.939335684495248,119,2
3,1320000.0,1.0,1.0,127.13944963707104,119,0
2,450000.0,1.0,1.0,59.0,119,2
5,1360000.0,3.0,2.0,196.0,119,0
2,340000.0,1.0,1.0,65.0,119,2
3,765000.0,2.0,1.0,134.0,119,2
4,1605000.0,2.0,2.0,220.04807893189198,119,0
3,712000.0,2.0,2.0,104.0,119,2
3,1425000.0,2.0,2.0,170.4480219556041,119,0
3,1250000.0,2.0,0.0,144.0,121,0
3,1350000.0,1.0,2.0,110.0,121,0
3,1125000.0,1.0,2.0,127.13944963707104,121,0
3,1064000.0,1.0,1.0,127.13944963707104,121,0
2,1220000.0,1.0,2.0,92.0,121,0
4,1160000.0,2.0,1.0,145.0,121,0
2,505000.0,1.0,1.0,70.0,121,2
2,602000.0,1.0,1.0,77.0,121,2
3,846000.0,1.0,1.0,107.0,121,1
2,400000.0,1.0,1.0,68.0,121,2
2,610000.0,1.0,1.0,77.53939266078314,121,0
2,445000.0,1.0,1.0,56.0,121,2
2,730000.0,1.0,1.0,77.53939266078314,121,2
4,1730000.0,2.0,2.0,226.0,121,0
2,438000.0,1.0,1.0,77.53939266078314,121,2
3,1700000.0,2.0,1.0,170.4480219556041,121,0
2,510000.0,1.0,1.0,68.0,121,2
1,300000.0,1.0,1.0,27.939335684495248,121,2
3,750000.0,2.0,1.0,170.4480219556041,121,0
3,2350000.0,2.0,4.0,170.4480219556041,121,0
3,1350000.0,1.0,4.0,109.0,121,0
4,2000000.0,3.0,2.0,280.0,121,0
2,1010000.0,1.0,1.0,77.53939266078314,121,0
3,1065000.0,1.0,2.0,127.13944963707104,121,0
2,805000.0,1.0,1.0,2.0,121,1
3,1055000.0,1.0,2.0,140.0,121,0
2,548000.0,1.0,1.0,68.0,121,2
3,1500000.0,1.0,1.0,126.0,121,0
2,600000.0,1.0,2.0,75.0,121,2
3,1510000.0,1.0,1.0,127.13944963707104,121,0
2,545000.0,1.0,1.0,77.0,121,2
3,1145000.0,1.0,3.0,127.13944963707104,121,0
3,1375000.0,1.0,1.0,122.0,121,0
2,1000000.0,1.0,0.0,77.53939266078314,124,0
3,1252000.0,2.0,2.0,137.0,124,0
2,810000.0,1.0,2.0,71.0,124,2
2,692000.0,1.0,1.0,77.53939266078314,124,2
4,1780000.0,1.0,1.0,176.73950661335894,124,0
1,947500.0,1.0,0.0,66.0,124,0
2,1460000.0,1.0,0.0,105.0,124,0
3,1520000.0,2.0,2.0,170.4480219556041,124,1
2,880000.0,2.0,2.0,105.0,124,1
4,3310000.0,4.0,2.0,291.0,124,0
3,1481000.0,2.0,1.0,170.4480219556041,124,0
3,2200000.0,2.0,1.0,170.4480219556041,124,0
3,1250000.0,1.0,1.0,105.0,124,0
2,1440000.0,1.0,0.0,77.53939266078314,124,0
2,1315000.0,1.0,0.0,77.53939266078314,124,0
4,1950000.0,1.0,0.0,152.0,124,0
1,597000.0,1.0,1.0,27.939335684495248,124,2
2,650000.0,1.0,1.0,77.53939266078314,124,2
1,465000.0,1.0,1.0,52.0,124,2
4,1620000.0,2.0,1.0,165.0,124,0
3,1600000.0,2.0,1.0,170.4480219556041,124,0
3,850000.0,2.0,1.0,115.0,124,2
2,790000.0,1.0,1.0,77.53939266078314,124,2
2,1122000.0,1.0,0.0,101.0,124,0
2,660000.0,2.0,0.0,120.8479649793162,124,2
2,1300000.0,1.0,1.0,110.0,124,0
1,420000.0,1.0,1.0,42.0,124,2
2,715000.0,1.0,1.0,74.0,124,2
1,458000.0,1.0,1.0,62.0,124,2
2,800000.0,2.0,1.0,138.0,124,0
2,710000.0,1.0,1.0,90.0,124,1
2,630000.0,1.0,1.0,70.0,124,2
4,4011000.0,3.0,2.0,275.0,124,0
2,677000.0,1.0,0.0,77.53939266078314,124,0
2,700000.0,2.0,1.0,85.0,125,2
2,860000.0,1.0,0.0,70.0,125,0
2,870000.0,1.0,0.0,64.0,125,0
2,1116000.0,1.0,0.0,77.53939266078314,125,0
4,1450000.0,2.0,1.0,175.0,125,0
2,930000.0,3.0,0.0,3558.0,125,1
2,700000.0,2.0,2.0,120.8479649793162,125,2
3,2170000.0,2.0,1.0,170.4480219556041,125,0
1,358500.0,1.0,1.0,40.0,125,2
3,1000000.0,1.0,0.0,127.13944963707104,125,0
2,770000.0,2.0,1.0,151.0,125,0
2,1008000.0,1.0,1.0,77.0,125,0
3,1015000.0,2.0,1.0,145.0,125,1
3,1371000.0,1.0,1.0,128.0,125,0
2,1054000.0,2.0,1.0,120.8479649793162,125,1
2,1055000.0,1.0,0.0,77.53939266078314,125,0
2,720000.0,2.0,1.0,120.8479649793162,125,2
3,1286000.0,1.0,0.0,116.0,125,0
3,1655000.0,1.0,0.0,127.13944963707104,125,0
3,1181000.0,1.0,1.0,127.13944963707104,125,0
3,1600000.0,3.0,1.0,129.0,125,1
5,2875000.0,2.0,3.0,269.64813590817994,125,0
2,990000.0,1.0,0.0,77.53939266078314,125,0
4,1950000.0,2.0,2.0,216.0,125,0
4,3400000.0,2.0,1.0,175.0,125,0
4,1785000.0,2.0,1.0,165.0,125,0
2,1315000.0,1.0,0.0,77.53939266078314,125,0
2,1210000.0,1.0,1.0,118.0,125,0
3,1275000.0,2.0,1.0,110.0,125,0
3,1141000.0,1.0,1.0,127.13944963707104,125,0
2,1255000.0,1.0,0.0,77.53939266078314,125,0
3,1700000.0,2.0,1.0,170.4480219556041,125,0
2,1290000.0,1.0,0.0,92.0,125,0
2,750000.0,2.0,2.0,95.0,125,1
3,674000.0,1.0,1.0,127.13944963707104,125,2
2,675000.0,1.0,2.0,92.0,125,2
4,1700000.0,3.0,2.0,209.0,125,1
2,875000.0,1.0,0.0,77.53939266078314,125,0
3,1080000.0,2.0,1.0,133.0,125,1
3,1851000.0,1.0,1.0,127.13944963707104,125,0
2,1222500.0,1.0,2.0,105.0,125,0
1,330000.0,1.0,1.0,27.939335684495248,125,2
2,1232000.0,1.0,0.0,77.53939266078314,125,0
1,899000.0,1.0,0.0,27.939335684495248,125,0
3,2300000.0,1.0,2.0,127.13944963707104,125,0
2,937500.0,1.0,0.0,72.0,125,0
3,1710000.0,2.0,0.0,170.4480219556041,125,0
3,1600000.0,1.0,0.0,127.13944963707104,125,0
3,1300000.0,1.0,1.0,110.0,125,0
4,2300000.0,2.0,1.0,220.04807893189198,125,0
2,490000.0,1.0,1.0,77.53939266078314,125,2
3,1300000.0,2.0,0.0,135.0,125,0
3,1300000.0,1.0,0.0,127.13944963707104,125,0
3,2150000.0,2.0,0.0,307.0,125,0
3,775000.0,2.0,2.0,170.4480219556041,125,1
3,1581000.0,1.0,0.0,132.0,125,0
2,602000.0,1.0,1.0,48.0,125,2
2,650000.0,1.0,1.0,75.0,125,0
2,1283000.0,1.0,2.0,77.53939266078314,125,0
3,1450000.0,2.0,1.0,103.0,125,0
2,1325000.0,1.0,0.0,77.53939266078314,125,0
2,865500.0,1.0,1.0,77.53939266078314,126,0
2,365000.0,1.0,1.0,60.0,126,2
1,380000.0,1.0,1.0,27.939335684495248,126,2
2,425000.0,1.0,1.0,63.0,126,2
1,280000.0,1.0,1.0,27.939335684495248,126,2
3,870000.0,2.0,0.0,170.4480219556041,126,0
2,391000.0,1.0,1.0,59.0,126,2
2,715000.0,1.0,1.0,77.53939266078314,126,0
3,1130000.0,1.0,0.0,140.0,126,0
3,1110000.0,1.0,1.0,131.0,126,0
2,950000.0,1.0,1.0,77.53939266078314,126,0
2,918000.0,1.0,0.0,78.0,126,0
2,730000.0,1.0,1.0,98.0,126,0
2,360000.0,1.0,1.0,77.53939266078314,126,2
2,855000.0,1.0,0.0,85.0,126,0
2,860000.0,1.0,0.0,77.53939266078314,126,0
3,1012000.0,1.0,1.0,102.0,126,0
3,885000.0,1.0,0.0,127.13944963707104,126,0
3,1315000.0,1.0,1.0,20.0,126,0
4,1700000.0,1.0,1.0,176.73950661335894,126,0
3,1205000.0,2.0,2.0,170.4480219556041,126,0
2,395000.0,1.0,1.0,60.0,126,2
2,476000.0,1.0,1.0,77.53939266078314,126,2
1,250000.0,1.0,1.0,27.939335684495248,126,0
2,556000.0,2.0,1.0,79.0,126,2
2,845000.0,1.0,1.0,77.53939266078314,126,0
1,345000.0,1.0,1.0,46.0,126,2
3,1100000.0,2.0,0.0,150.0,126,0
2,957000.0,1.0,0.0,77.53939266078314,126,0
3,991000.0,1.0,4.0,127.13944963707104,126,0
3,850000.0,2.0,0.0,170.4480219556041,126,0
1,395000.0,1.0,1.0,50.0,126,2
2,350000.0,1.0,1.0,77.53939266078314,126,2
3,1115000.0,1.0,1.0,84.0,126,0
2,420500.0,1.0,1.0,52.0,126,2
3,585000.0,1.0,1.0,127.13944963707104,127,1
1,85000.0,1.0,0.0,27.939335684495248,127,2
4,1225000.0,2.0,1.0,130.0,127,0
2,431000.0,1.0,1.0,77.53939266078314,127,2
3,1003000.0,1.0,1.0,98.0,127,0
3,840000.0,1.0,0.0,93.0,127,0
3,1362000.0,2.0,0.0,156.0,127,0
4,977000.0,2.0,1.0,161.0,127,0
1,216000.0,1.0,1.0,50.0,127,2
3,876000.0,2.0,2.0,106.0,127,0
1,227000.0,1.0,1.0,52.0,127,2
4,841000.0,2.0,2.0,160.0,127,1
2,605000.0,1.0,3.0,87.0,127,2
2,305000.0,1.0,1.0,35.0,127,2
2,480000.0,1.0,1.0,75.0,127,1
1,357000.0,1.0,0.0,27.939335684495248,127,2
3,910000.0,1.0,1.0,118.0,127,0
1,291000.0,1.0,1.0,46.0,127,2
2,375000.0,1.0,1.0,77.53939266078314,127,0
2,752000.0,1.0,0.0,98.0,127,0
3,1155000.0,1.0,3.0,120.0,127,0
3,930000.0,1.0,3.0,127.13944963707104,127,0
2,490000.0,1.0,1.0,77.53939266078314,127,2
3,853000.0,1.0,1.0,141.0,127,0
4,1290000.0,1.0,2.0,176.73950661335894,127,0
3,480000.0,1.0,1.0,90.0,127,2
4,775000.0,1.0,2.0,87.0,127,0
2,900000.0,1.0,0.0,77.53939266078314,127,0
2,281000.0,1.0,1.0,65.0,127,2
4,1300000.0,2.0,3.0,190.0,127,0
3,714000.0,2.0,2.0,3.0,127,1
3,775000.0,2.0,1.0,170.4480219556041,127,0
2,950000.0,1.0,2.0,92.0,127,0
3,674000.0,2.0,1.0,170.4480219556041,127,2
3,760000.0,1.0,1.0,115.0,127,0
2,420000.0,1.0,1.0,75.0,127,2
2,560000.0,1.0,1.0,77.53939266078314,127,1
2,575000.0,1.0,1.0,77.53939266078314,127,0
4,1100000.0,1.0,2.0,176.73950661335894,127,0
3,932000.0,1.0,1.0,130.0,127,0
3,780000.0,1.0,2.0,129.0,127,0
2,295000.0,1.0,1.0,69.0,127,2
2,433000.0,1.0,1.0,66.0,127,2
2,410000.0,2.0,1.0,80.0,127,1
2,1170000.0,1.0,1.0,103.0,127,0
1,375000.0,1.0,1.0,50.0,127,2
